user_id,name,age,gender,city,registration_date,age_scaled,avg_monthly_spend,purchase_frequency,days_since_last_purchase,total_spend_P001,total_spend_P002,total_spend_P003,total_spend_P004,total_spend_P005,total_spend_P006,total_spend_P007,total_spend_P008,total_spend_P009,total_spend_P010,total_spend_P011,total_spend_P012,total_spend_P013,total_spend_P014,total_spend_P015,total_spend_P016,total_spend_P017,total_spend_P018,total_spend_P019,total_spend_P020,total_spend_P021,total_spend_P022,total_spend_P023,total_spend_P024,total_spend_P025,total_spend_P026,total_spend_P027,total_spend_P028,total_spend_P029,total_spend_P030,total_spend_P031,total_spend_P032,total_spend_P033,total_spend_P034,total_spend_P035,total_spend_P036,total_spend_P037,total_spend_P038,total_spend_P039,total_spend_P040,total_spend_P041,total_spend_P042,total_spend_P043,total_spend_P044,total_spend_P045,total_spend_P046,total_spend_P047,total_spend_P048,total_spend_P049,total_spend_P050,transaction_id,product_id,amount,date,day,month,year,payment_type_Credit Card,payment_type_Debit Card,payment_type_Net Banking,payment_type_UPI,payment_type_Wallet,spending_group,amount_scaled,year_month
U0053,Anaya Patel,26.0,1,Chennai,2022-07-14,0.25,52.748000000000005,5,176,0.0,0.0,0.0,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,0.0,0.0,0.0,24.52,0.0,T000601,P004,95.87,2024-12-19,19,12,2024,0,0,0,0,0,High,0.8370371618511216,2024-12
U0053,Anaya Patel,26.0,1,Chennai,2022-07-14,0.25,52.748000000000005,5,176,0.0,0.0,0.0,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,0.0,0.0,0.0,24.52,0.0,T000647,P034,64.94,2024-01-22,22,1,2024,0,0,0,0,0,Medium,-0.013965747387666433,2024-01
U0053,Anaya Patel,26.0,1,Chennai,2022-07-14,0.25,52.748000000000005,5,176,0.0,0.0,0.0,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,0.0,0.0,0.0,24.52,0.0,T000697,P034,49.39,2025-05-09,9,5,2025,0,1,0,0,0,Medium,-0.4418058779619681,2025-05
U0053,Anaya Patel,26.0,1,Chennai,2022-07-14,0.25,52.748000000000005,5,176,0.0,0.0,0.0,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,0.0,0.0,0.0,24.52,0.0,T000908,P045,29.02,2023-01-20,20,1,2023,0,0,0,0,1,Low,-1.0022626920969218,2023-01
U0053,Anaya Patel,26.0,1,Chennai,2022-07-14,0.25,52.748000000000005,5,176,0.0,0.0,0.0,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,0.0,0.0,0.0,24.52,0.0,T000992,P049,24.52,2023-03-08,8,3,2023,0,0,0,0,0,Low,-1.1260749485332147,2023-03
U0054,Aarohi Roy,36.0,1,Indore,2022-07-07,0.6666666666666667,75.07,2,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.96,0.0,0.0,82.18,0.0,0.0,T000598,P048,82.18,2024-12-19,19,12,2024,0,0,0,0,0,High,0.46037276393715454,2024-12
U0054,Aarohi Roy,36.0,1,Indore,2022-07-07,0.6666666666666667,75.07,2,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.96,0.0,0.0,82.18,0.0,0.0,T000916,P045,67.96,2024-11-08,8,11,2024,0,0,1,0,0,Medium,0.06912603359846795,2024-11
U0055,Ishaan Roy,40.0,1,Bengaluru,2023-03-30,0.8333333333333333,104.74000000000001,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000203,P022,54.77,2024-01-29,29,1,2024,0,0,1,0,0,Medium,-0.2937814469336887,2024-01
U0055,Ishaan Roy,40.0,1,Bengaluru,2023-03-30,0.8333333333333333,104.74000000000001,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000279,P040,154.71,2025-10-02,2,10,2025,0,0,0,1,0,High,2.455951199342563,2025-10
U0056,Aarohi Patel,39.0,1,Vadodara,2024-05-06,0.7916666666666667,77.48333333333333,3,220,0.0,0.0,38.77,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000641,P006,53.0,2023-10-14,14,10,2023,1,0,0,0,0,Medium,-0.3424809344652974,2023-10
U0056,Aarohi Patel,39.0,1,Vadodara,2024-05-06,0.7916666666666667,77.48333333333333,3,220,0.0,0.0,38.77,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000656,P003,38.77,2025-03-26,26,3,2025,1,0,0,0,0,Low,-0.7340028031516197,2025-03
U0056,Aarohi Patel,39.0,1,Vadodara,2024-05-06,0.7916666666666667,77.48333333333333,3,220,0.0,0.0,38.77,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000714,P021,140.68,2023-07-06,6,7,2023,0,1,0,0,0,High,2.069932097608965,2023-07
U0057,Aarav Gupta,25.0,1,Pune,2023-02-21,0.20833333333333326,87.152,5,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01,72.69,0.0,0.0,132.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000067,P041,145.39,2024-05-28,28,5,2024,0,1,0,0,0,High,2.199522259345618,2024-05
U0057,Aarav Gupta,25.0,1,Pune,2023-02-21,0.20833333333333326,87.152,5,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01,72.69,0.0,0.0,132.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000152,P026,132.32,2023-04-23,23,4,2023,0,0,0,0,0,High,1.8399164389850955,2023-04
U0057,Aarav Gupta,25.0,1,Pune,2023-02-21,0.20833333333333326,87.152,5,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01,72.69,0.0,0.0,132.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000168,P022,55.01,2023-06-06,6,6,2023,0,1,0,0,0,Medium,-0.28717812659041986,2023-06
U0057,Aarav Gupta,25.0,1,Pune,2023-02-21,0.20833333333333326,87.152,5,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01,72.69,0.0,0.0,132.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000398,P009,30.35,2023-11-10,10,11,2023,0,0,1,0,0,Low,-0.965669291861306,2023-11
U0057,Aarav Gupta,25.0,1,Pune,2023-02-21,0.20833333333333326,87.152,5,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01,72.69,0.0,0.0,132.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000872,P023,72.69,2024-09-20,20,9,2024,0,1,0,0,0,Medium,0.1992664720303939,2024-09
U0058,Meera Joshi,29.0,1,Nagpur,2024-07-13,0.375,52.6725,4,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.43,0.0,53.39,0.0,0.0,0.0,0.0,0.0,T000204,P009,56.16,2023-06-08,8,6,2023,0,1,0,0,0,Medium,-0.25553721661225615,2023-06
U0058,Meera Joshi,29.0,1,Nagpur,2024-07-13,0.375,52.6725,4,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.43,0.0,53.39,0.0,0.0,0.0,0.0,0.0,T000682,P021,39.71,2025-05-02,2,5,2025,0,1,0,0,0,Low,-0.7081397984738164,2025-05
U0058,Meera Joshi,29.0,1,Nagpur,2024-07-13,0.375,52.6725,4,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.43,0.0,53.39,0.0,0.0,0.0,0.0,0.0,T000763,P043,61.43,2023-12-26,26,12,2023,0,0,0,0,0,Medium,-0.110539307407975,2023-12
U0058,Meera Joshi,29.0,1,Nagpur,2024-07-13,0.375,52.6725,4,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.43,0.0,53.39,0.0,0.0,0.0,0.0,0.0,T000892,P045,53.39,2024-10-01,1,10,2024,0,0,0,1,0,Medium,-0.33175053890748535,2024-10
U0059,Vivaan Iyer,34.0,0,Mumbai,2023-02-04,0.5833333333333333,63.89,5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,0.0,0.0,0.0,0.0,71.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999,0.0,0.0,T000045,P048,26.57,2025-06-07,7,6,2025,1,0,0,0,0,Low,-1.0696715872677922,2025-06
U0059,Vivaan Iyer,34.0,0,Mumbai,2023-02-04,0.5833333333333333,63.89,5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,0.0,0.0,0.0,0.0,71.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999,0.0,0.0,T000464,P025,39.41,2024-05-18,18,5,2024,0,0,0,0,0,Low,-0.7163939489029026,2024-05
U0059,Vivaan Iyer,34.0,0,Mumbai,2023-02-04,0.5833333333333333,63.89,5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,0.0,0.0,0.0,0.0,71.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999,0.0,0.0,T000490,P014,71.28,2025-08-31,31,8,2025,0,0,0,0,1,Medium,0.16047196501368882,2025-08
U0059,Vivaan Iyer,34.0,0,Mumbai,2023-02-04,0.5833333333333333,63.89,5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,0.0,0.0,0.0,0.0,71.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999,0.0,0.0,T000678,P048,62.44,2023-01-06,6,1,2023,0,0,0,0,0,Medium,-0.08275033429671816,2023-01
U0059,Vivaan Iyer,34.0,0,Mumbai,2023-02-04,0.5833333333333333,63.89,5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,0.0,0.0,0.0,0.0,71.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999,0.0,0.0,T000827,P009,55.86,2025-06-26,26,6,2025,0,0,0,1,0,Medium,-0.26379136704134226,2025-06
U0060,Ishaan Roy,39.0,0,Indore,2023-12-15,0.7916666666666667,47.62,2,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,67.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000212,P035,27.8,2024-09-25,25,9,2024,0,1,0,0,0,Low,-1.035829570508539,2024-09
U0060,Ishaan Roy,39.0,0,Indore,2023-12-15,0.7916666666666667,47.62,2,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,67.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000752,P039,67.44,2023-02-10,10,2,2023,0,1,0,0,0,Medium,0.05481883952138529,2023-02
U0061,Aarohi Joshi,28.0,1,Chennai,2022-10-31,0.33333333333333326,88.45166666666667,7,126,154.71,0.0,0.0,0.0,0.0,142.12,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000044,P041,91.79,2024-08-11,11,8,2024,0,0,0,0,1,High,0.7247807160155493,2024-08
U0061,Aarohi Joshi,28.0,1,Chennai,2022-10-31,0.33333333333333326,88.45166666666667,7,126,154.71,0.0,0.0,0.0,0.0,142.12,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000171,P007,55.41,2024-06-08,8,6,2024,0,1,0,0,0,Medium,-0.27617259268497163,2024-06
U0061,Aarohi Joshi,28.0,1,Chennai,2022-10-31,0.33333333333333326,88.45166666666667,7,126,154.71,0.0,0.0,0.0,0.0,142.12,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000434,P020,42.26,2024-03-28,28,3,2024,0,1,0,0,0,Low,-0.6379795198265836,2024-03
U0061,Aarohi Joshi,28.0,1,Chennai,2022-10-31,0.33333333333333326,88.45166666666667,7,126,154.71,0.0,0.0,0.0,0.0,142.12,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000770,P023,23.14,2023-12-10,10,12,2023,0,0,0,1,0,Low,-1.1640440405070112,2023-12
U0061,Aarohi Joshi,28.0,1,Chennai,2022-10-31,0.33333333333333326,88.45166666666667,7,126,154.71,0.0,0.0,0.0,0.0,142.12,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000917,P001,154.71,2023-07-02,2,7,2023,1,0,0,0,0,High,2.455951199342563,2023-07
U0061,Aarohi Joshi,28.0,1,Chennai,2022-10-31,0.33333333333333326,88.45166666666667,7,126,154.71,0.0,0.0,0.0,0.0,142.12,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000949,P006,142.12,2025-06-28,28,6,2025,0,0,1,0,0,High,2.1095520196685786,2025-06
U0061,Aarohi Joshi,28.0,1,Chennai,2022-10-31,0.33333333333333326,88.45166666666667,7,126,154.71,0.0,0.0,0.0,0.0,142.12,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000995,P033,21.28,2024-08-12,12,8,2024,0,0,0,0,1,Low,-1.2152197731673458,2024-08
U0062,Muhammad Verma,30.0,2,Vadodara,2022-03-04,0.41666666666666674,68.21714285714286,7,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,30.15,148.62,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000427,P014,30.15,2023-07-26,26,7,2023,1,0,0,0,0,Low,-0.9711720588140302,2023-07
U0062,Muhammad Verma,30.0,2,Vadodara,2022-03-04,0.41666666666666674,68.21714285714286,7,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,30.15,148.62,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000442,P015,148.62,2023-10-23,23,10,2023,0,0,0,1,0,High,2.288391945632113,2023-10
U0062,Muhammad Verma,30.0,2,Vadodara,2022-03-04,0.41666666666666674,68.21714285714286,7,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,30.15,148.62,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000481,P013,84.18,2024-05-31,31,5,2024,0,0,0,0,0,High,0.5154004334643959,2024-05
U0062,Muhammad Verma,30.0,2,Vadodara,2022-03-04,0.41666666666666674,68.21714285714286,7,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,30.15,148.62,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000577,P020,35.29,2024-01-10,10,1,2024,1,0,0,0,0,Low,-0.8297509481290198,2024-01
U0062,Muhammad Verma,30.0,2,Vadodara,2022-03-04,0.41666666666666674,68.21714285714286,7,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,30.15,148.62,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000649,P032,37.24,2023-08-19,19,8,2023,0,0,1,0,0,Low,-0.7760989703399594,2023-08
U0062,Muhammad Verma,30.0,2,Vadodara,2022-03-04,0.41666666666666674,68.21714285714286,7,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,30.15,148.62,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000650,P032,39.7,2023-05-26,26,5,2023,0,0,0,0,1,Low,-0.7084149368214525,2023-05
U0062,Muhammad Verma,30.0,2,Vadodara,2022-03-04,0.41666666666666674,68.21714285714286,7,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,30.15,148.62,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T000840,P024,102.34,2025-07-02,2,7,2025,0,0,1,0,0,High,1.0150516727717476,2025-07
U0063,Anaya Verma,23.0,1,Patna,2023-05-04,0.125,43.135000000000005,2,212,0.0,0.0,0.0,29.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.45,0.0,0.0,T000368,P004,29.82,2024-04-07,7,4,2024,0,0,0,0,1,Low,-0.980251624286025,2024-04
U0063,Anaya Verma,23.0,1,Patna,2023-05-04,0.125,43.135000000000005,2,212,0.0,0.0,0.0,29.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.45,0.0,0.0,T000429,P048,56.45,2025-04-03,3,4,2025,1,0,0,0,0,Medium,-0.24755820453080596,2025-04
