trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,hour,day_of_week,month,fare_amount_log,distance_km_log,duration_min_sqrt,distance_km_std,duration_min_std,fare_amount_std,distance_km_minmax,duration_min_minmax,fare_amount_minmax,total_rides_x,avg_ride_distance,avg_ride_fare,is_peak_hour,signup_date_x,days_since_signup,cancelled_rides_x,ride_cancellation_rate,name,age,gender,city,signup_date_y,total_rides_y,cancelled_rides_y,avg_rating,gender_encoded,ride_frequency
T00173,R0015,Zone_7,12.93,82.38,257.06,UPI,2023-08-31,0,0,Thursday,August,5.5531921160237,2.6340447877917144,9.076342875850383,1.0523144696214253,0.5697991197743605,1.56794925776944,0.4996130030959752,0.40914974113898844,0.8647674849311378,46.0,0.28108695652173915,5.588260869565217,0,2022-12-19,1362,1.0,0.021739130434782608,Saanvi Patel,28.0,Other,Chennai,2022-12-19,46.0,1.0,3.87,2,Low
T00174,R0080,Zone_7,12.97,93.21,158.32,Credit Card,2023-09-23,0,0,Saturday,September,5.070914758313443,2.6369121732688705,9.654532614269838,1.0613036548109698,0.8708699060444828,0.3273449543938224,0.5011609907120743,0.4630625248904819,0.5322759874734821,34.0,0.3814705882352941,4.656470588235294,0,2021-05-15,1945,6.0,0.17647058823529413,Reyansh Kumar,19.0,Female,Mumbai,2021-05-15,34.0,6.0,4.6,0,Low
T00175,R0300,Zone_2,8.1,68.75,147.3,Wallet,2023-10-02,0,0,Monday,October,4.999237249143887,2.2082744135228043,8.2915619758885,-0.033129642016066115,0.1908891643854624,0.1888857744951057,0.3126934984520124,0.3412982875348467,0.49516786207361013,291.0,0.02783505154639175,0.5061855670103094,0,2023-07-08,1161,7.0,0.024054982817869417,Saanvi Iyer,38.0,Female,Kolkata,2023-07-08,291.0,7.0,3.67,0,Med
T00176,R0040,Zone_1,5.09,29.36,48.22,Cash,2023-09-04,0,0,Monday,September,3.89630004496291,1.8066480817218056,5.418486873657627,-0.7095658275292853,-0.9041411468961738,-1.055990409204066,0.19620743034055727,0.1452110712863401,0.1615314678250328,485.0,0.010494845360824743,0.09942268041237114,0,2023-05-05,1225,36.0,0.07422680412371134,Aarav Gupta,34.0,Other,Surat,2023-05-05,485.0,36.0,4.41,2,High
T00177,R0147,Zone_10,4.7,29.3,99.31,Cash,2023-06-06,0,0,Tuesday,June,4.608265390895394,1.7404661748405046,5.412947441089743,-0.7972103831273435,-0.905809129091576,-0.41407756882063157,0.18111455108359134,0.14491238550378335,0.3335690473785231,239.0,0.019665271966527197,0.4155230125523013,0,2022-08-29,1474,21.0,0.08786610878661087,Saanvi Nair,35.0,Other,Mumbai,2022-08-29,239.0,21.0,3.91,2,Med
T00178,R0019,Zone_3,11.75,101.41,164.45,Cash,2023-04-26,0,0,Wednesday,April,5.1086690343676215,2.545531271604435,10.070253224224304,0.7871335065298642,1.0988274727494693,0.4043644437567202,0.45394736842105265,0.5038829151732378,0.5529178031450988,266.0,0.044172932330827065,0.6182330827067669,0,2023-04-02,1258,24.0,0.09022556390977443,Kavya Patel,40.0,Other,Mumbai,2023-04-02,266.0,24.0,4.08,2,Med
T00179,R0270,Zone_3,4.19,36.56,98.82,Credit Card,2024-01-02,0,0,Tuesday,January,4.603368564041463,1.6467336971777973,6.04648658313239,-0.9118224942940352,-0.7039832834478928,-0.4202341022281064,0.1613777089783282,0.18105336519315013,0.3319190490621948,455.0,0.00920879120879121,0.21718681318681318,0,2022-01-02,1713,64.0,0.14065934065934066,Aadhya Reddy,35.0,Male,Hyderabad,2022-01-02,455.0,64.0,3.08,1,High
T00180,R0281,Zone_7,1.46,11.89,33.0,Wallet,2023-05-23,0,0,Tuesday,May,3.5263605246161616,0.9001613499442714,3.448187929913334,-1.5253343834804434,-1.3898019627908218,-1.247219875452566,0.05572755417956656,0.05824372759856632,0.11028049971377579,268.0,0.005447761194029851,0.12313432835820895,0,2020-10-15,2157,17.0,0.06343283582089553,Arjun Iyer,21.0,Female,Jaipur,2020-10-15,268.0,17.0,4.74,0,Med
T00181,R0057,Zone_10,3.18,19.42,75.71,Credit Card,2024-03-09,0,0,Saturday,March,4.3400320779712045,1.430311246536665,4.406812907306141,-1.1387994203300325,-1.180470197267828,-0.7105963206908421,0.12229102167182665,0.09572879330943848,0.25409974071455027,407.0,0.007813267813267813,0.186019656019656,0,2023-06-04,1195,11.0,0.02702702702702703,Aadhya Reddy,39.0,Male,Bengaluru,2023-06-04,407.0,11.0,3.66,1,High
T00182,R0051,Zone_8,6.76,49.58,154.69,Credit Card,2023-07-18,0,0,Tuesday,July,5.047866850701583,2.048982334195127,7.041306696913578,-0.33426734586580487,-0.34203114704558524,0.2817363497629384,0.2608359133126935,0.24586818000796493,0.5200525305586423,213.0,0.031737089201877934,0.726244131455399,0,2020-04-05,2350,14.0,0.06572769953051644,Aarav Nair,21.0,Male,Kolkata,2020-04-05,213.0,14.0,4.02,1,Med
T00183,R0023,Zone_7,5.16,48.34,100.06,Credit Card,2024-03-11,0,0,Monday,March,4.615714399863762,1.8180767775454285,6.952697318307479,-0.6938347534475825,-0.3765027790839001,-0.4046543034010274,0.19891640866873067,0.23969534050179211,0.33609455500555613,176.0,0.02931818181818182,0.5685227272727272,0,2019-10-09,2529,32.0,0.18181818181818182,Meera Iyer,24.0,Other,Jaipur,2019-10-09,176.0,32.0,3.21,2,Med
T00184,R0125,Zone_7,14.29,104.09,297.22,Wallet,2023-09-12,0,0,Tuesday,September,5.697831469162762,2.727199019940971,10.202450685987166,1.3579467660659361,1.1733306774774408,2.0725337101045103,0.5522445820433437,0.5172242134607726,1.0,99.0,0.14434343434343433,3.0022222222222226,0,2023-04-22,1238,19.0,0.1919191919191919,Saanvi Ghosh,44.0,Male,Ahmedabad,2023-04-22,99.0,19.0,3.89,1,Low
T00185,R0103,Zone_4,11.0,74.86,89.96,UPI,2023-03-08,0,0,Wednesday,March,4.510419849442281,2.4849066497880004,8.652167358529306,0.618586284225906,0.36074535128393403,-0.5315542777183634,0.42492260061919507,0.3717144563918758,0.3020843856281779,175.0,0.06285714285714286,0.5140571428571428,0,2022-11-24,1387,14.0,0.08,Ishaan Gupta,37.0,Other,Surat,2022-11-24,175.0,14.0,3.07,2,Med
T00186,R0222,Zone_6,17.92,173.85,213.11,Wallet,2024-07-25,0,0,Thursday,July,5.366489901651086,2.9402195636237325,13.185218997043622,2.173715322017095,3.112637976665228,1.0157459041806374,0.6927244582043345,0.8644962166467542,0.716772737987002,475.0,0.03772631578947369,0.4486526315789474,0,2022-08-28,1475,12.0,0.02526315789473684,Aarav Singh,27.0,Male,Surat,2022-08-28,475.0,12.0,3.44,1,High
T00187,R0282,Zone_9,13.31,103.62,240.96,Wallet,2024-05-01,0,0,Wednesday,May,5.488772423238713,2.6609585935683597,10.179390944452424,1.1377117289220977,1.160264816946789,1.3656631600952711,0.5143188854489165,0.514884508164078,0.8105532545374954,319.0,0.04172413793103449,0.7553605015673981,0,2022-05-02,1593,3.0,0.009404388714733543,Reyansh Kumar,22.0,Other,Bengaluru,2022-05-02,319.0,3.0,4.47,2,Med
T00188,R0050,Zone_1,13.15,88.72,164.35,UPI,2024-08-14,0,0,Wednesday,August,5.108064439427801,2.649714624089247,9.419129471453294,1.1017549881639197,0.7460492384218745,0.4031080083674397,0.5081269349845202,0.44071087216248506,0.5525810687948277,330.0,0.03984848484848485,0.498030303030303,0,2022-10-06,1436,41.0,0.12424242424242424,Diya Das,49.0,Male,Ahmedabad,2022-10-06,330.0,41.0,3.42,1,High
T00189,R0076,Zone_10,19.25,97.76,276.55,Cash,2024-06-21,0,0,Friday,June,5.626001097136171,3.0081547935525483,9.88736567544662,2.4726057295694472,0.9973585558624939,1.81282851514022,0.7441950464396285,0.4857128634010355,0.9303970097989696,137.0,0.14051094890510948,2.0186131386861317,0,2022-01-02,1713,13.0,0.0948905109489051,Reyansh Reddy,40.0,Male,Bengaluru,2022-01-02,137.0,13.0,3.34,1,Low
T00190,R0115,Zone_6,5.15,36.77,125.32,UPI,2023-12-02,0,0,Saturday,December,4.838818369947386,1.8164520818184267,6.063827174318213,-0.6960820497449686,-0.6981453457639847,-0.08727872406875997,0.1985294117647059,0.18209876543209877,0.42115365188402865,170.0,0.030294117647058826,0.7371764705882352,0,2020-03-01,2385,15.0,0.08823529411764706,Aarav Ghosh,40.0,Female,Bengaluru,2020-03-01,170.0,15.0,4.4,0,Med
T00191,R0272,Zone_9,0.48,4.4,11.34,UPI,2024-07-01,0,0,Monday,July,2.5128460184772416,0.3920420877760237,2.0976176963403033,-1.745569420624282,-1.5980217401835473,-1.5193637807707336,0.01780185758513932,0.02095778574273198,0.03734383944506179,432.0,0.0011111111111111111,0.02625,0,2020-01-15,2431,4.0,0.009259259259259259,Kavya Ghosh,21.0,Male,Kolkata,2020-01-15,432.0,4.0,4.79,1,High
T00192,R0110,Zone_2,6.84,51.48,83.3,Cash,2023-03-24,0,0,Friday,March,4.4343818650078095,2.0592388343623163,7.174956445860839,-0.316288975486716,-0.28921171085784453,-0.6152328746444481,0.26393188854489164,0.25532656312226204,0.2796578779001246,224.0,0.030535714285714284,0.371875,0,2023-02-04,1315,28.0,0.125,Vivaan Patel,19.0,Female,Kolkata,2023-02-04,224.0,28.0,4.43,0,Med
T00193,R0158,Zone_7,3.88,31.14,76.98,Cash,2023-10-18,0,0,Wednesday,October,4.356452383554451,1.5851452198650557,5.580322571321482,-0.9814886795130047,-0.8546576750992376,-0.6946395912469789,0.14938080495356038,0.15407208283552368,0.25837626696299293,441.0,0.008798185941043084,0.17455782312925172,0,2020-07-26,2238,60.0,0.1360544217687075,Aarav Iyer,27.0,Male,Ahmedabad,2020-07-26,441.0,60.0,3.57,1,High
T00194,R0189,Zone_10,6.72,37.27,98.74,Credit Card,2023-07-09,0,0,Sunday,July,4.602566800117977,2.0438143640366846,6.104916051838878,-0.3432565310553493,-0.6842454941356318,-0.4212392505395308,0.2592879256965944,0.18458781362007168,0.33164966158197795,238.0,0.028235294117647056,0.4148739495798319,0,2019-09-16,2552,42.0,0.17647058823529413,Reyansh Gupta,29.0,Female,Delhi,2019-09-16,238.0,42.0,3.28,0,Med
T00195,R0223,Zone_9,2.75,20.37,46.02,Wallet,2024-02-05,0,0,Monday,February,3.8505730431119236,1.3217558399823195,4.513313638558703,-1.235433161117635,-1.1540604791739577,-1.0836319877682379,0.10565015479876162,0.10045798486658702,0.15412331211906927,158.0,0.01740506329113924,0.29126582278481017,0,2019-11-29,2478,10.0,0.06329113924050633,Meera Ghosh,30.0,Female,Surat,2019-11-29,158.0,10.0,4.04,0,Low
T00196,R0185,Zone_7,10.84,92.85,164.56,UPI,2024-06-22,0,0,Saturday,June,5.109333666880532,2.4714836294558595,9.635870484808313,0.5826295434677282,0.8608620128720688,0.40574652268492895,0.41873065015479877,0.46127041019514137,0.553288210930397,201.0,0.05393034825870647,0.8187064676616915,0,2021-08-27,1841,12.0,0.05970149253731343,Vivaan Sharma,27.0,Male,Delhi,2021-08-27,201.0,12.0,4.05,1,Med
T00197,R0187,Zone_5,10.56,80.12,167.39,Cash,2023-05-24,0,0,Wednesday,May,5.126282717622217,2.4475508632442313,8.9509776002401,0.5197052471409173,0.5069717904142059,0.4413036442015684,0.4078947368421053,0.3978992433293509,0.5628177930430682,357.0,0.02957983193277311,0.46887955182072827,0,2022-08-05,1498,38.0,0.10644257703081232,Saanvi Reddy,27.0,Other,Surat,2022-08-05,357.0,38.0,4.71,2,High
T00198,R0247,Zone_4,7.87,60.68,112.59,UPI,2023-05-13,0,0,Saturday,May,4.73259547424333,2.1826747963214883,7.789736837660179,-0.08481745685594655,-0.03345444089615231,-0.2472229491241742,0.30379256965944273,0.30112504978096377,0.3782873690945213,249.0,0.03160642570281125,0.4521686746987952,0,2021-05-11,1949,47.0,0.18875502008032127,Aadhya Das,37.0,Male,Bengaluru,2021-05-11,249.0,47.0,4.92,1,Med
T00199,R0051,Zone_6,9.56,52.34,228.89,UPI,2024-02-02,0,0,Friday,February,5.4376009336504225,2.3570732782781154,7.234638899074369,0.2949756174023062,-0.26530396605707746,1.2140114086091083,0.3691950464396285,0.2596077260055755,0.769909418459777,213.0,0.04488262910798122,1.074600938967136,0,2020-04-05,2350,14.0,0.06572769953051644,Aarav Nair,21.0,Male,Kolkata,2020-04-05,213.0,14.0,4.02,1,Med
T00200,R0223,Zone_1,7.29,64.81,133.2,Credit Card,2023-05-16,0,0,Tuesday,May,4.8993312245375815,2.1150499691472033,8.050465825031493,-0.21516064210434097,0.08135833355404216,0.01172838460654751,0.2813467492260062,0.3216845878136201,0.44768831868538905,158.0,0.046139240506329116,0.8430379746835442,0,2019-11-29,2478,10.0,0.06329113924050633,Meera Ghosh,30.0,Female,Surat,2019-11-29,158.0,10.0,4.04,0,Low
T00201,R0100,Zone_10,11.76,78.75,188.51,UPI,2023-12-12,0,0,Tuesday,December,5.244441793578718,2.546315277916644,8.874119674649425,0.7893808028272503,0.4688861969525191,0.7066627984176211,0.4543343653250774,0.3910792512943051,0.6339360878203185,383.0,0.030704960835509137,0.4921932114882506,0,2021-05-24,1936,60.0,0.1566579634464752,Ishaan Gupta,28.0,Male,Delhi,2021-05-24,383.0,60.0,3.79,1,High
T00202,R0295,Zone_2,8.35,45.08,97.01,Cash,2024-08-08,0,0,Thursday,August,4.585069514281089,2.2353763433005955,6.714164132637808,0.023052765418586647,-0.46712981170076073,-0.4429755827740843,0.3223684210526316,0.22346674631620866,0.3258241573222885,98.0,0.08520408163265306,0.9898979591836735,0,2019-05-29,2662,18.0,0.1836734693877551,Kavya Gupta,18.0,Female,Delhi,2019-05-29,98.0,18.0,3.59,0,Low
T00203,R0098,Zone_1,6.67,55.29,86.4,Cash,2023-03-21,0,0,Tuesday,March,4.470495282661489,2.0373166153791646,7.4357245780085215,-0.35449301254227983,-0.18329484144979585,-0.5762833775767509,0.2573529411764706,0.2742931103146157,0.2900966427585278,286.0,0.02332167832167832,0.3020979020979021,0,2023-04-29,1231,56.0,0.1958041958041958,Diya Singh,21.0,Other,Bengaluru,2023-04-29,286.0,56.0,3.5,2,Med
T00204,R0124,Zone_6,12.65,71.89,238.72,Credit Card,2024-02-11,0,0,Sunday,February,5.479471575589985,2.613739521630969,8.478797084492587,0.9893901732946143,0.27818023261151825,1.3375190073753866,0.48877708978328177,0.3569295101553166,0.8030104050914233,419.0,0.0301909307875895,0.5697374701670644,0,2022-06-09,1555,25.0,0.059665871121718374,Aadhya Das,37.0,Other,Hyderabad,2022-06-09,419.0,25.0,3.59,2,High
T00205,R0024,Zone_2,14.3,71.55,222.77,UPI,2024-08-06,0,0,Tuesday,August,5.410618738635182,2.72785282839839,8.45872330792301,1.3601940623633226,0.2687283335042382,1.1371175627851386,0.5526315789473685,0.355236957387495,0.7493012762231875,140.0,0.10214285714285715,1.5912142857142857,0,2019-07-10,2620,16.0,0.11428571428571428,Meera Kumar,41.0,Other,Chennai,2019-07-10,140.0,16.0,3.49,2,Low
T00206,R0167,Zone_5,14.69,126.65,200.33,Wallet,2023-06-23,0,0,Friday,June,5.304945352838257,2.753023566744941,11.253888216967503,1.4478386179613807,1.800491982948721,0.8551734614305827,0.5677244582043344,0.6295300677021107,0.6737380880223591,117.0,0.12555555555555556,1.7122222222222223,0,2022-08-25,1478,5.0,0.042735042735042736,Kavya Nair,44.0,Male,Hyderabad,2022-08-25,117.0,5.0,4.75,1,Low
T00207,R0246,Zone_2,3.05,27.75,62.86,Cash,2024-07-06,0,0,Saturday,July,4.156693187286636,1.3987168811184478,5.267826876426369,-1.1680142721960518,-0.9488986691394699,-0.872048268213393,0.11726006191950465,0.1371963361210673,0.21082937670471763,240.0,0.012708333333333332,0.2619166666666667,0,2021-03-31,1990,34.0,0.14166666666666666,Vivaan Das,29.0,Other,Mumbai,2021-03-31,240.0,34.0,4.79,2,Med
T00208,R0287,Zone_5,5.33,52.14,47.6,Cash,2023-09-15,0,0,Friday,September,3.883623530906448,1.8453002361560848,7.2208032794142785,-0.6556307163920186,-0.27086390670841864,-1.0637803086176054,0.20549535603715172,0.2586121067303863,0.15944371485335218,320.0,0.01665625,0.14875,0,2021-12-17,1729,34.0,0.10625,Saanvi Singh,18.0,Other,Delhi,2021-12-17,320.0,34.0,3.33,2,Med
T00209,R0284,Zone_7,0.51,2.85,10.2,Wallet,2023-08-11,0,0,Friday,August,2.4159137783010487,0.412109650826833,1.6881943016134133,-1.7388275317321238,-1.641111280231441,-1.533687144208532,0.018962848297213626,0.01324173636001593,0.033505067851971576,135.0,0.003777777777777778,0.07555555555555556,0,2019-07-31,2599,19.0,0.14074074074074075,Vivaan Das,28.0,Female,Surat,2019-07-31,135.0,19.0,4.95,0,Low
T00210,R0065,Zone_10,6.8100000000000005,66.23,169.57,UPI,2024-04-24,0,0,Wednesday,April,5.139145769652782,2.0554049638515948,8.138181615078395,-0.3230308643788742,0.12083391217856425,0.46869393568788453,0.2627708978328174,0.3287534846674632,0.5701586018789776,180.0,0.03783333333333334,0.9420555555555555,0,2023-06-28,1171,32.0,0.17777777777777778,Meera Nair,43.0,Other,Mumbai,2023-06-28,180.0,32.0,4.52,2,Med
T00211,R0092,Zone_10,10.08,81.12,86.38,Wallet,2024-07-11,0,0,Thursday,July,4.47026642352329,2.405141681319138,9.006664199358163,0.41183502486638385,0.5347714936709116,-0.5765346646546071,0.3893188854489164,0.4028773397052967,0.2900292958884736,252.0,0.04,0.34277777777777774,0,2019-07-18,2612,23.0,0.09126984126984126,Aarav Nair,21.0,Male,Surat,2019-07-18,252.0,23.0,4.51,1,Med
T00212,R0193,Zone_5,7.34,58.06,132.45,Wallet,2023-01-16,0,0,Monday,January,4.8937268758505335,2.1210632163706555,7.619711280619496,-0.20392416061741045,-0.10628966342872108,0.002305119186943365,0.28328173374613,0.2880824372759857,0.44516281105835603,389.0,0.018868894601542417,0.34048843187660666,0,2022-01-03,1712,68.0,0.17480719794344474,Kavya Singh,33.0,Female,Chennai,2022-01-03,389.0,68.0,4.41,0,High
T00213,R0070,Zone_1,17.65,151.29,297.22,Cash,2023-08-14,0,0,Monday,August,5.697831469162762,2.9258461460898246,12.299999999999999,2.113038321987669,2.485476671193948,2.0725337101045103,0.6822755417956656,0.7521903624054161,1.0,310.0,0.05693548387096774,0.9587741935483872,0,2023-01-03,1347,6.0,0.01935483870967742,Meera Reddy,33.0,Male,Bengaluru,2023-01-03,310.0,6.0,3.54,1,Med
T00214,R0127,Zone_5,5.97,42.78,71.24,Credit Card,2023-09-04,0,0,Monday,September,4.27999390910873,1.9416152247724325,6.540642170307133,-0.5118037533593076,-0.5310691291911837,-0.7667589825916827,0.23026315789473684,0.21201712465153325,0.23904771525743337,43.0,0.13883720930232557,1.6567441860465115,0,2020-03-17,2369,2.0,0.046511627906976744,Vivaan Kumar,38.0,Male,Chennai,2020-03-17,43.0,2.0,4.83,1,Low
T00215,R0132,Zone_7,2.56,18.78,54.82,Wallet,2023-02-12,0,0,Sunday,February,4.022132228108176,1.269760544863939,4.3335897360040905,-1.278131790767971,-1.1982620073521197,-0.9730656735115495,0.09829721362229103,0.09254281162883314,0.1837559349429235,484.0,0.005289256198347108,0.11326446280991735,0,2022-12-09,1372,25.0,0.05165289256198347,Aadhya Iyer,23.0,Male,Surat,2022-12-09,484.0,25.0,3.32,1,High
T00216,R0266,Zone_6,10.84,100.15,237.72,Wallet,2023-07-01,0,0,Saturday,July,5.475291317015396,2.4714836294558595,10.007497189607399,0.5826295434677282,1.0637998466460206,1.3249546534825811,0.41873065015479877,0.497610513739546,0.7996430615887126,98.0,0.11061224489795918,2.4257142857142857,0,2020-09-25,2177,13.0,0.1326530612244898,Diya Reddy,29.0,Other,Chennai,2020-09-25,98.0,13.0,3.9,2,Low
T00217,R0149,Zone_4,8.75,46.78,158.78,Wallet,2023-12-03,0,0,Sunday,December,5.073797869053896,2.277267285009756,6.839590631024637,0.11294461731403115,-0.41987031616436105,0.333124557184513,0.3378482972136223,0.2319295101553166,0.5338249654847291,89.0,0.09831460674157304,1.7840449438202248,0,2019-09-14,2554,8.0,0.0898876404494382,Diya Reddy,30.0,Male,Jaipur,2019-09-14,89.0,8.0,4.57,1,Low
T00218,R0091,Zone_10,10.75,99.03,209.14,Cash,2023-05-09,0,0,Tuesday,May,5.347773975260629,2.463853240590168,9.951381813597546,0.5624038767912533,1.03266417899851,0.9658654192261991,0.41524767801857587,0.49203504579848667,0.7034043842812404,334.0,0.03218562874251497,0.6261676646706587,0,2022-04-16,1609,43.0,0.12874251497005987,Meera Das,41.0,Other,Surat,2022-04-16,334.0,43.0,3.4,2,High
T00219,R0273,Zone_8,9.52,62.91,231.76,UPI,2024-02-09,0,0,Friday,February,5.450007879788469,2.3532782073095637,7.931582439841371,0.28598643221276154,0.028538897366301236,1.25007110428146,0.36764705882352944,0.312226204699323,0.7795736943125567,289.0,0.03294117647058823,0.8019377162629757,0,2022-09-17,1455,48.0,0.16608996539792387,Aadhya Nair,43.0,Male,Delhi,2022-09-17,289.0,48.0,3.76,1,Med
T00220,R0166,Zone_1,9.22,87.28,208.55,Credit Card,2024-04-06,0,0,Saturday,April,5.344962374371081,2.3243465847755584,9.34237657130133,0.21856754329117847,0.7060176657322185,0.9584524504294442,0.35603715170278644,0.4335424133811231,0.7014176516146412,349.0,0.026418338108882524,0.5975644699140401,0,2021-03-16,2005,63.0,0.18051575931232092,Reyansh Sharma,24.0,Other,Chennai,2021-03-16,349.0,63.0,4.29,2,High
T00221,R0270,Zone_1,2.61,18.59,38.99,UPI,2023-10-26,0,0,Thursday,October,3.688629422858727,1.2837077723447896,4.31161222746202,-1.2668953092810409,-1.2035439509708938,-1.1719593956346608,0.10023219814241487,0.09159697331740342,0.13045088729501295,455.0,0.005736263736263736,0.08569230769230769,0,2022-01-02,1713,64.0,0.14065934065934066,Aadhya Reddy,35.0,Male,Hyderabad,2022-01-02,455.0,64.0,3.08,1,High
T00222,R0283,Zone_1,4.37,22.07,62.46,UPI,2024-03-04,0,0,Monday,March,4.150409786155049,1.6808279085207734,4.697871858618538,-0.8713711609410852,-1.106800983637558,-0.8770740097705151,0.168343653250774,0.10892074870569494,0.20948243930363333,245.0,0.017836734693877553,0.2549387755102041,0,2023-06-15,1184,45.0,0.1836734693877551,Diya Nair,19.0,Male,Surat,2023-06-15,245.0,45.0,3.55,1,Med
T00223,R0260,Zone_8,5.05,27.22,67.14,Wallet,2023-06-16,0,0,Friday,June,4.22156441223282,1.80005827204275,5.217278984298233,-0.7185550127188297,-0.9636325118655239,-0.8182728335521854,0.1946594427244582,0.13455794504181598,0.22524160689631947,63.0,0.08015873015873015,1.0657142857142856,0,2019-07-17,2613,3.0,0.047619047619047616,Reyansh Das,55.0,Other,Mumbai,2019-07-17,63.0,3.0,4.24,2,Low
T00224,R0084,Zone_1,6.26,43.28,123.04,Cash,2023-03-13,0,0,Monday,March,4.820604094232248,1.9823798288367047,6.5787536813594105,-0.4466321607351104,-0.5171692775628308,-0.11592545094435641,0.24148606811145512,0.21450617283950615,0.4134761086978483,366.0,0.01710382513661202,0.33617486338797814,0,2019-07-21,2609,6.0,0.01639344262295082,Kavya Sharma,38.0,Male,Jaipur,2019-07-21,366.0,6.0,4.67,1,High
T00225,R0230,Zone_8,5.76,28.81,115.75,UPI,2024-01-07,0,0,Sunday,January,4.760034896549007,1.9110228900548727,5.367494760127856,-0.558996975604416,-0.919430983687362,-0.20751959082290877,0.22213622291021673,0.14247311827956988,0.38892817456308715,183.0,0.031475409836065574,0.6325136612021858,0,2022-11-22,1389,23.0,0.12568306010928962,Kavya Gupta,32.0,Male,Chennai,2022-11-22,183.0,23.0,3.65,1,Med
T00226,R0282,Zone_8,10.06,93.03,113.24,UPI,2023-08-30,0,0,Wednesday,August,4.738301498591274,2.403334996094189,9.645206063117573,0.4073404322716117,0.865865959458276,-0.23905611909385072,0.3885448916408669,0.46216646754281165,0.38047614237128324,319.0,0.03153605015673981,0.35498432601880875,0,2022-05-02,1593,3.0,0.009404388714733543,Reyansh Kumar,22.0,Other,Bengaluru,2022-05-02,319.0,3.0,4.47,2,Med
T00227,R0067,Zone_6,11.0,56.68,274.82,UPI,2023-07-18,0,0,Tuesday,July,5.619748479046192,2.4849066497880004,7.528612089887485,0.618586284225906,-0.14465325392297498,1.791092182905666,0.42492260061919507,0.28121266427718045,0.92457150553928,348.0,0.031609195402298854,0.7897126436781609,0,2022-07-24,1510,9.0,0.02586206896551724,Saanvi Iyer,32.0,Male,Pune,2022-07-24,348.0,9.0,3.38,1,High
T00228,R0139,Zone_9,2.34,21.45,50.18,UPI,2023-12-16,0,0,Saturday,December,3.935348830731643,1.205970806988609,4.631414470763764,-1.3275723093104657,-1.1240367996567158,-1.031364275574167,0.08978328173374614,0.10583432895260853,0.1681314610903458,155.0,0.015096774193548386,0.323741935483871,0,2023-10-09,1068,7.0,0.04516129032258064,Diya Gupta,44.0,Other,Kolkata,2023-10-09,155.0,7.0,4.39,2,Low
T00229,R0202,Zone_2,11.43,101.31,137.08,Cash,2024-05-27,0,0,Monday,May,4.9278332273351175,2.5201129055226197,10.065286881157437,0.7152200250135087,1.096047502423799,0.06047807771063325,0.44156346749226005,0.5033851055356432,0.4607536114759067,317.0,0.036056782334384856,0.43242902208201894,0,2021-10-28,1779,0.0,0.0,Aadhya Reddy,27.0,Male,Ahmedabad,2021-10-28,317.0,0.0,4.72,1,Med
T00230,R0040,Zone_5,10.93,60.73,105.22,UPI,2023-08-23,0,0,Wednesday,August,4.665512414994253,2.4790562361098245,7.792945527847606,0.6028552101442032,-0.03206445573331711,-0.33982223731415095,0.42221362229102166,0.3013739545997611,0.35347004747954336,485.0,0.022536082474226803,0.2169484536082474,0,2023-05-05,1225,36.0,0.07422680412371134,Aarav Gupta,34.0,Other,Surat,2023-05-05,485.0,36.0,4.41,2,High
T00231,R0026,Zone_5,10.33,93.77,103.48,Cash,2023-08-22,0,0,Tuesday,August,4.648995665528121,2.427454075039915,9.683491106000975,0.4680174323010366,0.886437739868238,-0.36168421308763254,0.3989938080495356,0.46585025886101156,0.34761086978482675,44.0,0.23477272727272727,2.351818181818182,0,2020-04-17,2338,5.0,0.11363636363636363,Aarav Kumar,26.0,Female,Surat,2020-04-17,44.0,5.0,3.17,0,Low
T00232,R0263,Zone_8,0.91,5.48,15.01,Wallet,2023-09-17,0,0,Sunday,September,2.773213527008623,0.6471032420585384,2.340939982143925,-1.6489356798366794,-1.567998060666305,-1.4732526019841374,0.03444272445820434,0.026334129828753487,0.0497019901000101,297.0,0.003063973063973064,0.050538720538720536,0,2020-12-30,2081,21.0,0.0707070707070707,Ishaan Das,31.0,Other,Chennai,2020-12-30,297.0,21.0,3.84,2,Med
T00233,R0089,Zone_2,10.2,86.91,111.34,Cash,2023-12-14,0,0,Thursday,December,4.721529987104287,2.4159137783010487,9.322553298319082,0.438802580435017,0.6957317755272372,-0.2629283914901811,0.3939628482972136,0.4317005177220231,0.37407818971613294,308.0,0.033116883116883114,0.3614935064935065,0,2022-09-21,1451,6.0,0.01948051948051948,Saanvi Reddy,48.0,Other,Surat,2022-09-21,308.0,6.0,3.91,2,Med
T00234,R0169,Zone_6,8.41,64.65,179.19,Cash,2024-03-02,0,0,Saturday,March,5.194011849738723,2.2417729535972883,8.040522371090077,0.03653654320290342,0.07691038103296935,0.5895630201366737,0.3246904024767802,0.32088809239346877,0.6025524463750547,497.0,0.016921529175050302,0.36054325955734406,0,2023-02-21,1298,81.0,0.16297786720321933,Reyansh Kumar,32.0,Male,Delhi,2023-02-21,497.0,81.0,4.19,1,High
